chromosome,context,pos,mC,uC,coverage,N,Sx,Sx2,log_x_sum,log_1_minus_x_sum,alpha,beta,sum_mC,sum_uC,sum_cov,sum_cov2,sum_mC2,sum_uC2,Sx3,Sx4,count_zero,count_one,mean,variance
1,CG,1040632,17,820,837,70,1.4194388389587402,0.3623046875,2.653090994192355e-39,0.0,0.0630645542811974,3.0469805413723656,1893310,1893311,1893312,9.35421e-318,9.354214e-318,9.35422e-318,2.6531008032816054e-39,0.0,1893317,0,0.020277697699410575,0.004833648345228874
1,CG,1040657,16,565,581,51,1.3373377323150635,0.16975398361682892,1.0362602143682022e-41,-2097152.0,0.22234816146427186,8.257002985719492,14627691589699378403,14699749183737306339,14771806777775234275,-5.391989333438982e+67,-3.533694129562571e+72,-2.3158417847501266e+77,1.0362602143682022e-41,-34359738368.0,7395,3523215360,0.02622230847676595,0.0026937180212488936
1,CG,1040658,6,792,798,68,0.528603732585907,0.05083145201206207,3.923635700109488e-44,-7.895206463547688e+21,1.0,1.0,16417590966602432540,16417872441579143196,16418153916555853852,-1.004779755984491e+173,-1.0434251312146636e+173,-1.0820705064448362e+173,3.923635700109488e-44,-8.153460880579622e+21,28,3822977024,0.0077735843027339265,0.0006973478557323239
1,CG,1040665,11,601,612,55,1.020609974861145,0.15020786225795746,0.0,1.508001955472454e-21,0.12046801947394702,6.371474283920182,2081757041914806272,2081758141426434048,2081759240938061824,1.6476745178627585e-169,1.6479979718317146e-169,1.6483214258006708e-169,0.0,1.50818290123145e-21,0,484698624,0.018556544997475364,0.0024309049506402673
1,CG,1040666,10,786,796,66,0.9074786901473999,0.11428907513618469,0.0,2.653159657817107e-39,0.10528911864666496,7.55228114292186,8131914984587264,8131919279554560,8131923574521856,4.01770619477359e-308,4.017708316769381e-308,4.017710438765172e-308,0.0,2.6531694669063573e-39,0,1893366,0.013749677123445454,0.001566331325388473
1,CG,1040670,4,627,631,54,0.3181818127632141,0.04338843375444412,-1.661534994731145e+35,1.0362602143682022e-41,1.0,1.0,31765494235136,31765511012352,31765527789568,1.5694264291887e-310,1.5694272580933e-310,1.5694280869979e-310,2.350988701644575e-38,1.0364003442146347e-41,33554432,7396,0.005892255791911372,0.0007832759457605512
1,CG,1040671,12,777,789,65,1.1310458183288574,0.21682442724704742,-9.88745482350832e+21,3.923635700109488e-44,0.07918387416563162,4.4714291402308834,124084748288,124084813824,124084879360,6.1306108439e-313,6.13061408183e-313,6.13061731974e-313,-1.0403963657572187e+22,3.923635700109488e-44,3826122752,28,0.017400704897367038,0.0030803661365141556
1,CG,1040684,4,685,689,57,0.3014652132987976,0.024101894348859787,1.5092427263912836e-21,0.0,1.0,1.0,484709120,484709376,484709632,2.39478504e-315,2.394786303e-315,2.39478757e-315,1.5094236721502795e-21,0.0,484710912,0,0.005288863391206975,0.0004019193931878817
1,CG,1040685,8,702,710,59,0.5748538374900818,0.059128113090991974,2.6532269201433946e-39,0.0,1.0,1.0,1893407,1893408,1893409,9.35469e-318,9.354693e-318,9.3547e-318,2.653236729232645e-39,0.0,1893414,0,0.009743285381187827,0.0009228818637906057
1,CG,1040690,13,728,741,61,1.1703824996948242,0.18393053114414215,1.0364003442146347e-41,4.547473508864641e-13,0.11497513505050928,5.877495907458947,3170534137668836580,3242591731706764516,3314649325744692452,2.635549485811959e-82,1.7272337110217255e-77,1.131959884855198e-72,1.0364003442146347e-41,7.450580596923828e-09,7396,855638016,0.019186598355652857,0.0026912478700002094
1,CG,1040691,16,727,743,62,1.3113200664520264,0.22327370941638947,3.923635700109488e-44,-1.3503016661955392e+22,0.11544844369242767,5.343023284187883,16444894039343366172,16445175514320076828,16445456989296787484,-6.677920839773847e+174,-6.9252512412469516e+174,-7.172581642720056e+174,3.923635700109488e-44,-1.401952549601926e+22,28,3829334016,0.02115032365245204,0.003205555173753675
1,CG,1040693,12,770,782,65,1.1357614994049072,0.1665990650653839,0.0,1.5105093467042554e-21,0.11334944860487663,6.373676360226786,2081863694542700544,2081864794054328320,2081865893565956096,1.6790495528515075e-169,1.6793730068204637e-169,1.6796964607894199e-169,0.0,1.5106902924632514e-21,0,484723456,0.017473253836998572,0.002293025251374873
1,CG,1040694,19,716,735,62,1.4931901693344116,0.21400560438632965,0.0,2.6532955837681465e-39,0.16985380041242634,6.882788148244783,8132331596414976,8132335891382272,8132340186349568,4.0179120283653136e-308,4.0179141503611045e-308,4.0179162723568955e-308,0.0,2.6533053928573968e-39,0,1893463,0.02408371240861954,0.0029187547832246192
1,CG,1040696,17,782,799,65,1.4838287830352783,0.21790148317813873,3.602879701896397e+16,1.0364003442146347e-41,0.15426709104625422,6.603494338473153,31767121625088,31767138402304,31767155179520,1.56950683293547e-310,1.5695076618401e-310,1.5695084907447e-310,5.902958103587057e+20,1.0364003442146347e-41,1660944384,7396,0.022828135123619666,0.0028754443627920824
1,CG,1040697,16,729,745,63,1.3924463987350464,0.18435434997081757,-1.7044791524107626e+22,3.923635700109488e-44,0.17075308862419245,7.55481867708012,124091105280,124091170816,124091236352,6.13092492106e-313,6.13092815897e-313,6.13093139687e-313,-1.7561300358171493e+22,3.923635700109488e-44,3832479744,28,0.02210232378944518,0.0024770653033311077
1,CG,1040702,8,785,793,65,0.6635031700134277,0.07643701881170273,1.511750117623085e-21,0.0,0.08454111467232164,8.197517965150459,484733952,484734208,484734464,2.394907725e-315,2.39490899e-315,2.394910255e-315,1.5119310633820809e-21,0.0,484735744,0,0.010207741077129658,0.001088502347630483
1,CG,1040703,17,680,697,60,1.5860363245010376,0.1748361885547638,2.653362846094434e-39,0.0,0.2755475108099374,10.148457534470113,1893504,1893505,1893506,9.35517e-318,9.355173e-318,9.355177e-318,2.6533726551836844e-39,0.0,1893511,0,0.02643393874168396,0.002252728839166403
1,CG,1040711,13,839,852,69,1.2702935934066772,0.20419614017009735,1.0364003442146347e-41,-9.860761315262648e-32,0.10670993113566585,5.689576286930558,10160120759347846372,10232178353385774308,10304235947423702244,-1.2882297539215422e-231,-8.44254251530022e-227,-5.532904662827152e-222,1.0364003442146347e-41,-1.6155871338926322e-27,7396,2483027968,0.018410052078357643,0.0026589701317746525
1,CG,1040712,21,663,684,60,1.9692461490631104,0.266402006149292,3.923635700109488e-44,-2.2431240793630815e+22,0.271828575506263,8.010383649783755,16472197112084299804,16472478587061010460,16472760062037721116,-4.432160794398049e+176,-4.590452251340836e+176,-4.748743708283623e+176,3.923635700109488e-44,-2.346425846175855e+22,28,3835691008,0.03282076915105184,0.003419827676089726
1,CG,1040713,19,857,876,71,1.468110203742981,0.20487195253372192,0.0,1.5130167379360567e-21,0.14727691989745267,6.975254676204556,2081970347170594816,2081971446682222592,2081972546193850368,1.7104245878402565e-169,1.7107480418092127e-169,1.711071495778169e-169,0.0,1.5131976836950527e-21,0,484748288,0.020677608503422266,0.0024930706357263583
1,CG,1040714,17,651,668,59,1.577630639076233,0.22190214693546295,0.0,2.653431509719186e-39,0.19784219321756186,7.201031225386291,8132748208242688,8132752503209984,8132756798177280,4.018117861957037e-308,4.018119983952828e-308,4.018122105948619e-308,0.0,2.6534413188084363e-39,0,1893560,0.026739502357224287,0.0030985704955699095
1,CG,1040722,12,903,915,71,0.9943945407867432,0.15013793110847473,-0.0078125,1.0364003442146347e-41,0.08538874052091765,6.011387064572054,31768749015040,31768765792256,31768782569472,1.56958723668224e-310,1.56958806558684e-310,1.56958889449145e-310,-128.0,1.0364003442146347e-41,3288334336,7396,0.01400555691248934,0.0019458697396288185
1,CG,1040723,16,629,645,55,1.3666208982467651,0.25390172004699707,-2.9514790517935283e+22,3.923635700109488e-44,0.12296923722977803,4.825958483921292,124097462272,124097527808,124097593344,6.1312389982e-313,6.1312422361e-313,6.131245474e-313,-3.0547808186063017e+22,3.923635700109488e-44,3838836736,28,0.02484765269539573,0.004073044418538735
1,CG,1040727,14,891,905,69,0.9176400303840637,0.09490159898996353,1.5142575088548863e-21,0.0,0.13019927295767608,9.659859504578046,484758784,484759040,484759296,2.39503041e-315,2.395031676e-315,2.39503294e-315,1.5144384546138823e-21,0.0,484760576,0,0.013299130875131359,0.001216143884259211
1,CG,1040728,17,649,666,58,1.4579147100448608,0.17465591430664062,2.6534987720454736e-39,0.0,0.22926477278124263,8.891540943557889,1893601,1893602,1893603,9.355647e-318,9.35565e-318,9.355657e-318,2.653508581134724e-39,0.0,1893608,0,0.025136460518014842,0.002421212258929209
1,CG,1040731,16,901,917,70,1.1591746807098389,0.13633471727371216,1.0364003442146347e-41,-2.4758800785707605e+27,0.14229377247819106,8.450513022934098,17149707381026856164,17221764975064784100,17293822569102712036,-2.034916513943727e+236,-1.333602886578161e+241,-8.739899877478636e+245,1.0364003442146347e-41,-4.056481920730334e+31,7396,4110417920,0.016559638295854842,0.0016976696208615102
1,CG,1040732,12,624,636,56,1.1418110132217407,0.17244850099086761,3.923635700109488e-44,-3.6745914194829427e+22,0.1297704722252397,6.234808569720065,16499500184825233436,16499781659801944092,16500063134778654748,-2.937889440858135e+178,-3.0391959733015186e+178,-3.1405025057449022e+178,3.923635700109488e-44,-3.777893186295716e+22,28,3842048000,0.020389482378959656,0.0027121375537578337
1,CG,1040738,14,902,916,71,1.2173993587493896,0.231999933719635,0.0,1.5155241291678581e-21,0.07866001520742391,4.508874091484003,2082076999798489088,2082078099310116864,2082079198821744640,1.7417996228290056e-169,1.7421230767979617e-169,1.742446530766918e-169,0.0,1.515705074926854e-21,0,484773120,0.0171464698415407,0.0030160833189961087
1,CG,1040739,10,630,640,56,0.8970599174499512,0.09321410953998566,0.0,2.6535674356702255e-39,0.16011648778527027,9.835339937761015,8133164820070400,8133169115037696,8133173410004992,4.018323695548761e-308,4.018325817544552e-308,4.0183279395403427e-308,0.0,2.6535772447594758e-39,0,1893657,0.016018927097320557,0.0014335304021895726
1,CG,1040755,15,880,895,72,1.3521709442138672,0.3102495074272156,1.6940658945086007e-21,1.0365404740610672e-41,0.06747761713599132,3.52555065682679,31770376404992,31770393182208,31770409959424,1.569667640429e-310,1.5696684693336e-310,1.5696692982382e-310,2.7755575615628914e-17,1.0365404740610672e-41,620756992,7397,0.01878015200297038,0.004012049740294073
1,CG,1040756,6,566,572,49,0.557539701461792,0.09557272493839264,-4.987999597531063e+22,3.923635700109488e-44,0.05747506466449441,4.993785251284907,124103819264,124103884800,124103950336,6.13155307533e-313,6.13155631324e-313,6.13155955115e-313,-5.19460313115661e+22,3.923635700109488e-44,3845193728,28,0.011378361254322285,0.0018589341000319452
1,CG,1040765,11,821,832,65,0.9073083996772766,0.09882515668869019,1.5167649000866877e-21,0.0,0.1287501323474162,9.094969834930263,484783616,484783872,484784128,2.3951531e-315,2.395154363e-315,2.395155627e-315,1.5169458458456836e-21,0.0,484785408,0,0.013958590764265795,0.0013462564068845964
1,CG,1040766,4,511,515,45,0.353409081697464,0.03217071667313576,2.653634697996513e-39,0.0,1.0,1.0,1893698,1893699,1893700,9.356126e-318,9.35613e-318,9.356136e-318,2.6536445070857634e-39,0.0,1893705,0,0.007853535148832533,0.000668072864275184
1,CG,1040773,11,802,813,65,0.8914958834648132,0.12462122738361359,1.0365404740610672e-41,536870912.0,0.09193013290019576,6.610802599066,5692549928996314341,5764607523034242277,5836665117072170213,9.94646472821207e+86,6.518515124281062e+91,4.271974071848837e+96,1.0365404740610672e-41,8796093022208.0,7397,1442840576,0.01371532128407405,0.0017561574206010036
1,CG,1040774,2,438,440,39,0.13025210797786713,0.008562249131500721,3.923635700109488e-44,-6.434224332909892e+22,1.0,1.0,16526803257566167068,16527084732542877724,16527366207519588380,-1.945085422912972e+180,-2.0099216036767374e+180,-2.0747577844405094e+180,3.923635700109488e-44,-6.640827866535439e+22,28,3848404992,0.0033397976404581317,0.00021387456443714586
1,CG,1040788,11,728,739,60,0.84862220287323,0.1128203272819519,0.0,1.5180315203996595e-21,0.10126943864544191,7.0587674990567315,2082183652426383360,2082184751938011136,2082185851449638912,1.7731746578177546e-169,1.7734981117867108e-169,1.773821565755667e-169,0.0,1.5182124661586555e-21,0,484797952,0.0141437033812205,0.0017087740095219493
1,CG,1040789,12,375,387,35,1.0818181037902832,0.12398263812065125,0.0,2.653703361621265e-39,0.31674965585438286,9.931034066807863,8133581431898112,8133585726865408,8133590021832704,4.0185295291404844e-308,4.0185316511362754e-308,4.0185337731320664e-308,0.0,2.6537131707105153e-39,0,1893754,0.030909088679722377,0.0026630772475078907
1,CG,1040792,8,701,709,59,0.8106643557548523,0.1330171674489975,4.253529586511731e+37,1.0365404740610672e-41,0.07486735403957383,5.373964652669038,31772003794944,31772020572160,31772037349376,1.56974804417577e-310,1.5697488730804e-310,1.569749701985e-310,-6.018531076210112e-36,1.0365404740610672e-41,2248146944,7397,0.013740073826353429,0.002101354816422976
1,CG,1040793,3,370,373,34,0.3194444477558136,0.034915123134851456,-8.146082182950138e+22,3.923635700109488e-44,1.0,1.0,124110176256,124110241792,124110307328,6.13186715247e-313,6.13187039037e-313,6.1318736283e-313,-8.559289250201232e+22,3.923635700109488e-44,3851550720,28,0.009395424933994518,0.0009670850547084962
1,CG,1040810,13,531,544,51,1.14749276638031,0.16774249076843262,1.519272291318489e-21,0.0,0.15183745501862567,6.596536419595792,484808448,484808704,484808960,2.395275784e-315,2.39527705e-315,2.395278314e-315,1.519453237077485e-21,0.0,484810240,0,0.022499858164319805,0.002838481325605854
1,CG,1040811,8,395,403,38,0.8242424130439758,0.11919039487838745,2.6537706239475526e-39,0.0,0.14640619247954756,6.603349978980633,1893795,1893796,1893797,9.356605e-318,9.35661e-318,9.356615e-318,2.653780433036803e-39,0.0,1893802,0,0.021690589816946732,0.002738164615873519
1,CG,1040816,14,453,467,46,1.2215479612350464,0.16102184355258942,1.0365404740610672e-41,-1.1641532182693481e-10,0.2136844579711447,7.833060638090864,12682136550675324133,12754194144713252069,12826251738751180005,-4.861730685837002e-63,-3.186183822270138e-58,-2.0880974297629575e-53,1.0365404740610672e-41,-1.9073486328125e-06,7397,3070230528,0.026555390461631443,0.0028574035660973982
1,CG,1040817,6,368,374,35,0.5970760583877563,0.13622687757015228,3.923635700109488e-44,-1.1038531653707796e+23,0.06010509282094712,3.4631951956105937,16554106330307100700,16554387805283811356,16554669280260522012,-1.286349826353112e+182,-1.327844982041926e+182,-1.410835293419546e+182,3.923635700109488e-44,-1.145173872095889e+23,28,3854761984,0.017059315953935894,0.003707093189458378
1,CG,1040826,8,265,273,27,0.7704545259475708,0.19091427326202393,0.0,1.5205389116314608e-21,0.09321281128159369,3.173360126956027,2082290305054277632,2082291404565905408,2082292504077533184,1.8045496928065036e-169,1.8048731467754598e-169,1.805196600744416e-169,0.0,1.5207198573904568e-21,0,484822784,0.02853535281287299,0.006497272366839815
1,CG,1040827,15,343,358,34,1.5505051612854004,0.26706191897392273,0.0,2.6538392875723045e-39,0.2879704625865894,6.026742943350806,8133998043725824,8134002338693120,8134006633660416,4.018735362732208e-308,4.018737484727999e-308,4.01873960672379e-308,0.0,2.6538490966615548e-39,0,1893851,0.045603092978982365,0.005950123876952502
1,CG,1040830,6,228,234,23,0.576165497303009,0.07675106823444366,-9.223372036854776e+18,1.0365404740610672e-41,0.19093845486972902,7.431150133496759,31773631184896,31773647962112,31773664739328,1.56982844792254e-310,1.56982927682714e-310,1.56983010573175e-310,-1.5111572745182865e+23,1.0365404740610672e-41,3875536896,7397,0.025050673795783,0.0028326242867782224
1,CG,1040831,11,332,343,33,1.1353535652160645,0.15831078588962555,-1.3871951543429583e+23,3.923635700109488e-44,0.2723022385205087,7.642389841973997,124116533248,124116598784,124116664320,6.1321812296e-313,6.1321844675e-313,6.1321877054e-313,-1.4285158610680677e+23,3.923635700109488e-44,3857907712,28,0.03440465349139589,0.0037265418715045594
1,CG,1040847,12,104,116,12,1.292734980583191,0.4565390348434448,1.5217796825502904e-21,0.0,0.2512850338797854,2.0813047481318994,484833280,484833536,484833792,2.39539847e-315,2.395399735e-315,2.395401e-315,1.5219606283092864e-21,0.0,484835072,0,0.10772791504859924,0.028843217334075112
1,CG,1040848,1,314,315,32,0.125,0.015625,2.653906549898592e-39,0.0,1.0,1.0,1893892,1893893,1893894,9.357085e-318,9.35709e-318,9.357094e-318,2.6539163589878424e-39,0.0,1893899,0,0.00390625,0.00048828125
1,CG,1040850,11,87,98,10,1.1132478713989258,0.3176684081554413,1.0366806039074997e-41,2.524354896707238e-29,0.40030787772826104,3.1955478882048687,1224979098644782310,1297036692682710246,1369094286720638182,2.3763644578728534e-212,1.5573742111115532e-207,1.0206407629940675e-202,1.0366806039074997e-41,4.1359030627651384e-25,7398,402653184,0.11132478713989258,0.021526258426446374
1,CG,1040851,5,275,280,28,0.5333333611488342,0.1017283946275711,3.923635700109488e-44,-1.8417229283191616e+23,0.08589248873410218,4.42346293462505,16581409403048034332,16581690878024744988,16581972353001455644,-8.498207885068326e+183,-9.029345877885094e+183,-9.56048387070186e+183,3.923635700109488e-44,-1.9243643417693804e+23,28,3861118976,0.019047620041029795,0.003391469015155659
1,CG,1040856,3,76,79,8,0.24358975887298584,0.03369494155049324,0.0,1.5230463028632622e-21,0.20900164227066081,6.655051862692652,2082396957682171904,2082398057193799680,2082399156705427456,1.8359247277952527e-169,1.8362481817642088e-169,1.836571635733165e-169,0.0,1.5232272486222582e-21,0,484847616,0.03044871985912323,0.003753992174574045
